filepath,dataset,speaker_id,attack_id,attack_category,label
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1079079.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1150895.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1212117.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1246271.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1281545.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1371469.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1433360.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1445425.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1461454.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1489610.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1534635.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1536904.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1552179.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1574352.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1575861.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1604222.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1614050.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1707509.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1724563.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1740292.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1759051.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1810125.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1824765.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1841004.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1876574.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1947289.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1958041.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1993493.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1998467.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2111302.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2234745.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2251552.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2294265.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2294639.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2333099.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2342428.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2474830.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2521567.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2602546.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2731864.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2842909.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2929732.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2986269.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3009781.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3013589.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3053396.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3099361.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3120997.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3171022.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3171910.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3238248.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3251036.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3261775.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3303309.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3303753.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3341346.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3397120.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3517970.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3549215.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3638294.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3647945.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3660426.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3707173.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3711047.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3847129.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3855077.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3867300.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3891540.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4036663.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4081129.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4248963.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4360186.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4391278.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4399209.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4467678.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4477791.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4534891.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4622476.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4647642.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4693111.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4746063.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4832141.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4894235.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4947096.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5035990.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5176766.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5271380.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5313006.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5318642.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5337188.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5435005.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5436373.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5438923.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5521030.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5578425.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5588658.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5628076.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5650866.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5651104.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5661618.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5714527.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5733182.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5743006.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5765329.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5780995.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5796029.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5819013.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5832521.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5873332.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5892025.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6251550.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6253212.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6299430.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6300789.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6325760.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6328530.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6389742.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6414668.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6423413.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6436847.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6468643.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6551460.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6639432.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6651613.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6659831.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6702083.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6904174.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6918070.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7071263.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7088416.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7147791.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7354676.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7507005.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7549840.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7558536.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7685810.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7722062.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7723562.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7790802.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7816569.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7891507.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7897023.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7919712.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7923121.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7956465.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7968741.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7975611.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7978076.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7988431.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8104921.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8165752.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8180027.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8240270.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8297185.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8311181.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8313917.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8315958.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8372504.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8389875.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8459657.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8462207.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8497475.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8534302.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8594556.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8669004.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8691753.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8772123.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8784078.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8885763.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8921425.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8931202.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8969978.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9019440.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9169850.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9202097.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9215988.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9225910.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9248025.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9260301.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9276139.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9373186.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9425622.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9451674.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9495265.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9526666.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9591827.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9598396.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9624863.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9629343.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9642984.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9687883.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9695890.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9715246.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9735027.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9791905.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9806732.flac,LA,LA_0093,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1012583.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1074765.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1076210.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1085704.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1110673.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1115054.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1177155.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1190429.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1229215.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1247400.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1346203.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1346935.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1410167.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1451038.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1545966.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1583122.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1605577.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1609496.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1645264.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1649237.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1759425.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1801940.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1807269.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1894043.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1975290.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2055906.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2112199.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2150322.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2231317.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2247575.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2265802.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2279958.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2283644.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2325045.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2364398.flac,LA,LA_0094,A01,spoof,spoof
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2381314.flac,LA,LA_0094,A01,spoof,spoof
