filepath,dataset,speaker_id,attack_id,attack_category,label,split,subset_filepath
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5054337.flac,LA,LA_0086,A02,spoof,spoof,test,data/subset_raw/LA_test_LA_T_5054337.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1531219.flac,LA,LA_0091,A05,spoof,spoof,train,data/subset_raw/LA_train_LA_T_1531219.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1929428.flac,LA,LA_0097,A03,spoof,spoof,test,data/subset_raw/LA_test_LA_T_1929428.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3167562.flac,LA,LA_0083,A04,spoof,spoof,train,data/subset_raw/LA_train_LA_T_3167562.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9382514.flac,LA,LA_0088,A02,spoof,spoof,train,data/subset_raw/LA_train_LA_T_9382514.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3683064.flac,LA,LA_0088,A04,spoof,spoof,train,data/subset_raw/LA_train_LA_T_3683064.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5209238.flac,LA,LA_0097,A06,spoof,spoof,test,data/subset_raw/LA_test_LA_T_5209238.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1217503.flac,LA,LA_0090,A03,spoof,spoof,train,data/subset_raw/LA_train_LA_T_1217503.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2191824.flac,LA,LA_0085,A06,spoof,spoof,train,data/subset_raw/LA_train_LA_T_2191824.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4164792.flac,LA,LA_0084,A03,spoof,spoof,train,data/subset_raw/LA_train_LA_T_4164792.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7412444.flac,LA,LA_0084,A06,spoof,spoof,train,data/subset_raw/LA_train_LA_T_7412444.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6355446.flac,LA,LA_0080,A06,spoof,spoof,train,data/subset_raw/LA_train_LA_T_6355446.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2667116.flac,LA,LA_0093,A05,spoof,spoof,test,data/subset_raw/LA_test_LA_T_2667116.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6919433.flac,LA,LA_0092,A05,spoof,spoof,train,data/subset_raw/LA_train_LA_T_6919433.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8953521.flac,LA,LA_0089,A01,spoof,spoof,val,data/subset_raw/LA_val_LA_T_8953521.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3287677.flac,LA,LA_0083,A03,spoof,spoof,train,data/subset_raw/LA_train_LA_T_3287677.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9851170.flac,LA,LA_0086,A04,spoof,spoof,test,data/subset_raw/LA_test_LA_T_9851170.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1544826.flac,LA,LA_0095,A03,spoof,spoof,train,data/subset_raw/LA_train_LA_T_1544826.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6866613.flac,LA,LA_0097,A04,spoof,spoof,test,data/subset_raw/LA_test_LA_T_6866613.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5379096.flac,LA,LA_0092,A03,spoof,spoof,train,data/subset_raw/LA_train_LA_T_5379096.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1957538.flac,LA,LA_0087,A03,spoof,spoof,train,data/subset_raw/LA_train_LA_T_1957538.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8276326.flac,LA,LA_0086,A03,spoof,spoof,test,data/subset_raw/LA_test_LA_T_8276326.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7249621.flac,LA,LA_0080,A05,spoof,spoof,train,data/subset_raw/LA_train_LA_T_7249621.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6030668.flac,LA,LA_0097,A04,spoof,spoof,test,data/subset_raw/LA_test_LA_T_6030668.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2457545.flac,LA,LA_0092,A04,spoof,spoof,train,data/subset_raw/LA_train_LA_T_2457545.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9639913.flac,LA,LA_0083,A05,spoof,spoof,train,data/subset_raw/LA_train_LA_T_9639913.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8813074.flac,LA,LA_0081,A03,spoof,spoof,train,data/subset_raw/LA_train_LA_T_8813074.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3192467.flac,LA,LA_0087,A03,spoof,spoof,train,data/subset_raw/LA_train_LA_T_3192467.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9190352.flac,LA,LA_0089,A06,spoof,spoof,val,data/subset_raw/LA_val_LA_T_9190352.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4868092.flac,LA,LA_0090,A02,spoof,spoof,train,data/subset_raw/LA_train_LA_T_4868092.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6878620.flac,LA,LA_0081,A02,spoof,spoof,train,data/subset_raw/LA_train_LA_T_6878620.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8345097.flac,LA,LA_0087,A02,spoof,spoof,train,data/subset_raw/LA_train_LA_T_8345097.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1839608.flac,LA,LA_0096,A05,spoof,spoof,train,data/subset_raw/LA_train_LA_T_1839608.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4847789.flac,LA,LA_0089,A01,spoof,spoof,val,data/subset_raw/LA_val_LA_T_4847789.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5320272.flac,LA,LA_0088,A04,spoof,spoof,train,data/subset_raw/LA_train_LA_T_5320272.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9144261.flac,LA,LA_0090,A01,spoof,spoof,train,data/subset_raw/LA_train_LA_T_9144261.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4291784.flac,LA,LA_0083,A01,spoof,spoof,train,data/subset_raw/LA_train_LA_T_4291784.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4754759.flac,LA,LA_0097,A04,spoof,spoof,test,data/subset_raw/LA_test_LA_T_4754759.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6823968.flac,LA,LA_0079,A02,spoof,spoof,train,data/subset_raw/LA_train_LA_T_6823968.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2942946.flac,LA,LA_0092,A03,spoof,spoof,train,data/subset_raw/LA_train_LA_T_2942946.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9395136.flac,LA,LA_0089,A04,spoof,spoof,val,data/subset_raw/LA_val_LA_T_9395136.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4244044.flac,LA,LA_0097,A06,spoof,spoof,test,data/subset_raw/LA_test_LA_T_4244044.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1926605.flac,LA,LA_0090,A06,spoof,spoof,train,data/subset_raw/LA_train_LA_T_1926605.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5021134.flac,LA,LA_0097,A06,spoof,spoof,test,data/subset_raw/LA_test_LA_T_5021134.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8093073.flac,LA,LA_0080,A04,spoof,spoof,train,data/subset_raw/LA_train_LA_T_8093073.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1711356.flac,LA,LA_0090,A01,spoof,spoof,train,data/subset_raw/LA_train_LA_T_1711356.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3011280.flac,LA,LA_0080,A02,spoof,spoof,train,data/subset_raw/LA_train_LA_T_3011280.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5865525.flac,LA,LA_0090,A01,spoof,spoof,train,data/subset_raw/LA_train_LA_T_5865525.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9108679.flac,LA,LA_0085,A02,spoof,spoof,train,data/subset_raw/LA_train_LA_T_9108679.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6071492.flac,LA,LA_0091,A03,spoof,spoof,train,data/subset_raw/LA_train_LA_T_6071492.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1050944.flac,LA,LA_0088,A05,spoof,spoof,train,data/subset_raw/LA_train_LA_T_1050944.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2338435.flac,LA,LA_0079,A03,spoof,spoof,train,data/subset_raw/LA_train_LA_T_2338435.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9969841.flac,LA,LA_0096,A01,spoof,spoof,train,data/subset_raw/LA_train_LA_T_9969841.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2369027.flac,LA,LA_0087,A06,spoof,spoof,train,data/subset_raw/LA_train_LA_T_2369027.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4562769.flac,LA,LA_0097,A06,spoof,spoof,test,data/subset_raw/LA_test_LA_T_4562769.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5557943.flac,LA,LA_0089,A06,spoof,spoof,val,data/subset_raw/LA_val_LA_T_5557943.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5299003.flac,LA,LA_0089,A05,spoof,spoof,val,data/subset_raw/LA_val_LA_T_5299003.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6866302.flac,LA,LA_0092,A04,spoof,spoof,train,data/subset_raw/LA_train_LA_T_6866302.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4844815.flac,LA,LA_0080,A01,spoof,spoof,train,data/subset_raw/LA_train_LA_T_4844815.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7389695.flac,LA,LA_0079,A01,spoof,spoof,train,data/subset_raw/LA_train_LA_T_7389695.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4991778.flac,LA,LA_0085,A06,spoof,spoof,train,data/subset_raw/LA_train_LA_T_4991778.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2462718.flac,LA,LA_0091,A03,spoof,spoof,train,data/subset_raw/LA_train_LA_T_2462718.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5181234.flac,LA,LA_0082,A05,spoof,spoof,val,data/subset_raw/LA_val_LA_T_5181234.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9027506.flac,LA,LA_0080,A02,spoof,spoof,train,data/subset_raw/LA_train_LA_T_9027506.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8186635.flac,LA,LA_0081,A01,spoof,spoof,train,data/subset_raw/LA_train_LA_T_8186635.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5447517.flac,LA,LA_0086,A03,spoof,spoof,test,data/subset_raw/LA_test_LA_T_5447517.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9752029.flac,LA,LA_0079,A04,spoof,spoof,train,data/subset_raw/LA_train_LA_T_9752029.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3541347.flac,LA,LA_0082,A06,spoof,spoof,val,data/subset_raw/LA_val_LA_T_3541347.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8055426.flac,LA,LA_0090,A01,spoof,spoof,train,data/subset_raw/LA_train_LA_T_8055426.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9056284.flac,LA,LA_0089,A01,spoof,spoof,val,data/subset_raw/LA_val_LA_T_9056284.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3303089.flac,LA,LA_0091,A01,spoof,spoof,train,data/subset_raw/LA_train_LA_T_3303089.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5710203.flac,LA,LA_0098,A04,spoof,spoof,train,data/subset_raw/LA_train_LA_T_5710203.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8856200.flac,LA,LA_0090,A01,spoof,spoof,train,data/subset_raw/LA_train_LA_T_8856200.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3674915.flac,LA,LA_0097,A06,spoof,spoof,test,data/subset_raw/LA_test_LA_T_3674915.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9492498.flac,LA,LA_0093,A03,spoof,spoof,test,data/subset_raw/LA_test_LA_T_9492498.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9274561.flac,LA,LA_0089,A03,spoof,spoof,val,data/subset_raw/LA_val_LA_T_9274561.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6785696.flac,LA,LA_0087,A03,spoof,spoof,train,data/subset_raw/LA_train_LA_T_6785696.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9529562.flac,LA,LA_0082,A02,spoof,spoof,val,data/subset_raw/LA_val_LA_T_9529562.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1076210.flac,LA,LA_0094,A01,spoof,spoof,train,data/subset_raw/LA_train_LA_T_1076210.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5333693.flac,LA,LA_0097,A05,spoof,spoof,test,data/subset_raw/LA_test_LA_T_5333693.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6904969.flac,LA,LA_0082,A01,spoof,spoof,val,data/subset_raw/LA_val_LA_T_6904969.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8287825.flac,LA,LA_0079,A03,spoof,spoof,train,data/subset_raw/LA_train_LA_T_8287825.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2445227.flac,LA,LA_0090,A03,spoof,spoof,train,data/subset_raw/LA_train_LA_T_2445227.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9499930.flac,LA,LA_0092,A05,spoof,spoof,train,data/subset_raw/LA_train_LA_T_9499930.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6838646.flac,LA,LA_0089,A03,spoof,spoof,val,data/subset_raw/LA_val_LA_T_6838646.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9683366.flac,LA,LA_0080,A04,spoof,spoof,train,data/subset_raw/LA_train_LA_T_9683366.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2789947.flac,LA,LA_0097,A05,spoof,spoof,test,data/subset_raw/LA_test_LA_T_2789947.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4307188.flac,LA,LA_0085,A05,spoof,spoof,train,data/subset_raw/LA_train_LA_T_4307188.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7136815.flac,LA,LA_0085,A06,spoof,spoof,train,data/subset_raw/LA_train_LA_T_7136815.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6174387.flac,LA,LA_0096,A01,spoof,spoof,train,data/subset_raw/LA_train_LA_T_6174387.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9347890.flac,LA,LA_0083,A04,spoof,spoof,train,data/subset_raw/LA_train_LA_T_9347890.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9683231.flac,LA,LA_0081,A02,spoof,spoof,train,data/subset_raw/LA_train_LA_T_9683231.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7670531.flac,LA,LA_0084,A01,spoof,spoof,train,data/subset_raw/LA_train_LA_T_7670531.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4207818.flac,LA,LA_0081,A01,spoof,spoof,train,data/subset_raw/LA_train_LA_T_4207818.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3813986.flac,LA,LA_0089,A05,spoof,spoof,val,data/subset_raw/LA_val_LA_T_3813986.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2237022.flac,LA,LA_0098,A01,spoof,spoof,train,data/subset_raw/LA_train_LA_T_2237022.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5105792.flac,LA,LA_0091,A02,spoof,spoof,train,data/subset_raw/LA_train_LA_T_5105792.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1054206.flac,LA,LA_0092,A06,spoof,spoof,train,data/subset_raw/LA_train_LA_T_1054206.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8811619.flac,LA,LA_0096,A01,spoof,spoof,train,data/subset_raw/LA_train_LA_T_8811619.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8966163.flac,LA,LA_0085,A03,spoof,spoof,train,data/subset_raw/LA_train_LA_T_8966163.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5718643.flac,LA,LA_0083,A02,spoof,spoof,train,data/subset_raw/LA_train_LA_T_5718643.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7814998.flac,LA,LA_0096,A04,spoof,spoof,train,data/subset_raw/LA_train_LA_T_7814998.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8126617.flac,LA,LA_0091,A03,spoof,spoof,train,data/subset_raw/LA_train_LA_T_8126617.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4608788.flac,LA,LA_0095,A02,spoof,spoof,train,data/subset_raw/LA_train_LA_T_4608788.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7081724.flac,LA,LA_0084,A05,spoof,spoof,train,data/subset_raw/LA_train_LA_T_7081724.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7623077.flac,LA,LA_0097,A05,spoof,spoof,test,data/subset_raw/LA_test_LA_T_7623077.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8574954.flac,LA,LA_0085,A02,spoof,spoof,train,data/subset_raw/LA_train_LA_T_8574954.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2233012.flac,LA,LA_0086,A06,spoof,spoof,test,data/subset_raw/LA_test_LA_T_2233012.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6510676.flac,LA,LA_0090,A05,spoof,spoof,train,data/subset_raw/LA_train_LA_T_6510676.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6962997.flac,LA,LA_0097,A04,spoof,spoof,test,data/subset_raw/LA_test_LA_T_6962997.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4973732.flac,LA,LA_0081,A01,spoof,spoof,train,data/subset_raw/LA_train_LA_T_4973732.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9860705.flac,LA,LA_0095,A01,spoof,spoof,train,data/subset_raw/LA_train_LA_T_9860705.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5882239.flac,LA,LA_0087,A02,spoof,spoof,train,data/subset_raw/LA_train_LA_T_5882239.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4583580.flac,LA,LA_0098,A03,spoof,spoof,train,data/subset_raw/LA_train_LA_T_4583580.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5770156.flac,LA,LA_0097,A01,spoof,spoof,test,data/subset_raw/LA_test_LA_T_5770156.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3339466.flac,LA,LA_0091,A05,spoof,spoof,train,data/subset_raw/LA_train_LA_T_3339466.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4506743.flac,LA,LA_0081,A04,spoof,spoof,train,data/subset_raw/LA_train_LA_T_4506743.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3622175.flac,LA,LA_0097,A01,spoof,spoof,test,data/subset_raw/LA_test_LA_T_3622175.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6796337.flac,LA,LA_0097,A03,spoof,spoof,test,data/subset_raw/LA_test_LA_T_6796337.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_1471299.flac,LA,LA_0094,A02,spoof,spoof,train,data/subset_raw/LA_train_LA_T_1471299.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9858769.flac,LA,LA_0086,A06,spoof,spoof,test,data/subset_raw/LA_test_LA_T_9858769.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_7047656.flac,LA,LA_0090,A01,spoof,spoof,train,data/subset_raw/LA_train_LA_T_7047656.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4195301.flac,LA,LA_0084,A02,spoof,spoof,train,data/subset_raw/LA_train_LA_T_4195301.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8588493.flac,LA,LA_0085,A06,spoof,spoof,train,data/subset_raw/LA_train_LA_T_8588493.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5192352.flac,LA,LA_0090,A01,spoof,spoof,train,data/subset_raw/LA_train_LA_T_5192352.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8897417.flac,LA,LA_0087,A02,spoof,spoof,train,data/subset_raw/LA_train_LA_T_8897417.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4769657.flac,LA,LA_0097,A04,spoof,spoof,test,data/subset_raw/LA_test_LA_T_4769657.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_8944036.flac,LA,LA_0092,A04,spoof,spoof,train,data/subset_raw/LA_train_LA_T_8944036.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5415449.flac,LA,LA_0095,A04,spoof,spoof,train,data/subset_raw/LA_train_LA_T_5415449.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2084488.flac,LA,LA_0085,A03,spoof,spoof,train,data/subset_raw/LA_train_LA_T_2084488.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2618857.flac,LA,LA_0093,A03,spoof,spoof,test,data/subset_raw/LA_test_LA_T_2618857.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6749249.flac,LA,LA_0084,A06,spoof,spoof,train,data/subset_raw/LA_train_LA_T_6749249.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_3652205.flac,LA,LA_0095,A02,spoof,spoof,train,data/subset_raw/LA_train_LA_T_3652205.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2977629.flac,LA,LA_0085,A01,spoof,spoof,train,data/subset_raw/LA_train_LA_T_2977629.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2582329.flac,LA,LA_0084,A04,spoof,spoof,train,data/subset_raw/LA_train_LA_T_2582329.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_4880191.flac,LA,LA_0095,A01,spoof,spoof,train,data/subset_raw/LA_train_LA_T_4880191.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9017192.flac,LA,LA_0090,A04,spoof,spoof,train,data/subset_raw/LA_train_LA_T_9017192.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6834916.flac,LA,LA_0088,A01,spoof,spoof,train,data/subset_raw/LA_train_LA_T_6834916.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_9754738.flac,LA,LA_0098,A02,spoof,spoof,train,data/subset_raw/LA_train_LA_T_9754738.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_2307363.flac,LA,LA_0092,A04,spoof,spoof,train,data/subset_raw/LA_train_LA_T_2307363.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_5832521.flac,LA,LA_0093,A01,spoof,spoof,test,data/subset_raw/LA_test_LA_T_5832521.flac
data/raw/LA/LA/ASVspoof2019_LA_train/flac/LA_T_6051675.flac,LA,LA_0086,A06,spoof,spoof,test,data/subset_raw/LA_test_LA_T_6051675.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0002477.flac,PA,PA_0086,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0002477.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001048.flac,PA,PA_0083,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0001048.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003165.flac,PA,PA_0095,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0003165.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0002373.flac,PA,PA_0096,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0002373.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0002108.flac,PA,PA_0089,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0002108.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001504.flac,PA,PA_0089,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0001504.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0004520.flac,PA,PA_0090,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0004520.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001346.flac,PA,PA_0093,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0001346.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001221.flac,PA,PA_0081,-,bonafide,bonafide,val,data/subset_raw/PA_val_PA_T_0001221.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001823.flac,PA,PA_0081,-,bonafide,bonafide,val,data/subset_raw/PA_val_PA_T_0001823.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0002863.flac,PA,PA_0085,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0002863.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0002536.flac,PA,PA_0092,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0002536.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000034.flac,PA,PA_0082,-,bonafide,bonafide,val,data/subset_raw/PA_val_PA_T_0000034.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0003502.flac,PA,PA_0089,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0003502.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0002681.flac,PA,PA_0087,-,bonafide,bonafide,test,data/subset_raw/PA_test_PA_T_0002681.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0002883.flac,PA,PA_0087,-,bonafide,bonafide,test,data/subset_raw/PA_test_PA_T_0002883.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0000777.flac,PA,PA_0096,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0000777.flac
data/raw/PA/PA/ASVspoof2019_PA_train/flac/PA_T_0001514.flac,PA,PA_0090,-,bonafide,bonafide,train,data/subset_raw/PA_train_PA_T_0001514.flac
